,trial_type,trial_index,time_elapsed,subject,study_id,condition,rt,view_history,response,filename,task,label,img_id
7567,survey-html-form,32,2601453,3pefxu8r43w04lf,62bcd9c5252778ec6c023802,3,71354.0,,"{""classSelect"":""mostProbCat"",""prob"":""80"",""classSelect2"":""secondProbDog"",""prob2"":""20"",""improbClassSelectDeer"":""1"",""improbClassSelectBird"":""1"",""improbClassSelectAirplane"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectTruck"":""1""}",cifar10_train_3390_Cat.png,rerun_spec_conf,Cat,3390.0
7568,survey-text,33,2687653,3pefxu8r43w04lf,62bcd9c5252778ec6c023802,3,86128.0,,"{""Q0"":""10"",""Q1"":""6"",""Q2"":""I focused on shape of outline, colors, size, animal or vehicle."",""Q3"":""No"",""Q4"":""No"",""Q5"":""No""}",,,,
7569,pavlovia,0,1281,20dzo5m1l8evhfm,62bda645663933726fde6a37,10,,,,,,,
7570,external-html,1,15783,20dzo5m1l8evhfm,62bda645663933726fde6a37,10,14348.0,,,,,,
7571,instructions,2,71995,20dzo5m1l8evhfm,62bda645663933726fde6a37,10,56208.0,"[{""page_index"":0,""viewing_time"":6898},{""page_index"":1,""viewing_time"":14776},{""page_index"":2,""viewing_time"":11176},{""page_index"":3,""viewing_time"":7263},{""page_index"":4,""viewing_time"":4752},{""page_index"":5,""viewing_time"":3959},{""page_index"":6,""viewing_time"":1977},{""page_index"":7,""viewing_time"":3039},{""page_index"":8,""viewing_time"":2368}]",,,,,
7572,survey-multi-choice,3,83993,20dzo5m1l8evhfm,62bda645663933726fde6a37,10,11993.0,,"{""Q0"":""The most likely category, or categories, of an image and the associated probability of the selected categories."",""Q1"":""100 crowdsourced workers.""}",,,,
7573,instructions,4,86403,20dzo5m1l8evhfm,62bda645663933726fde6a37,10,2410.0,"[{""page_index"":0,""viewing_time"":2410}]",,,,,
7574,preload,5,132718,20dzo5m1l8evhfm,62bda645663933726fde6a37,10,,,,,,,
7575,survey-html-form,6,289294,20dzo5m1l8evhfm,62bda645663933726fde6a37,10,156567.0,,"{""classSelect"":""mostProbAutomobile"",""prob"":""99"",""classSelect2"":""secondProbAirplane"",""prob2"":""90"",""improbClassSelectBird"":""1"",""improbClassSelectDeer"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectCat"":""1""}",cifar10_train_8471_Airplane.png,spec_conf,Airplane,8471.0
7576,survey-html-form,7,316036,20dzo5m1l8evhfm,62bda645663933726fde6a37,10,26734.0,,"{""classSelect"":""mostProbAutomobile"",""prob"":""100"",""classSelect2"":""secondProbTruck"",""prob2"":""100"",""improbClassSelectBird"":""1"",""improbClassSelectDeer"":""1"",""improbClassSelectAirplane"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectCat"":""1""}",cifar10_train_3853_Truck.png,spec_conf,Truck,3853.0
7577,survey-html-form,8,366036,20dzo5m1l8evhfm,62bda645663933726fde6a37,10,49994.0,,"{""classSelect"":""mostProbShip"",""prob"":""40"",""classSelect2"":""secondProbNo"",""prob2"":""33"",""improbClassSelectBird"":""1"",""improbClassSelectDeer"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectAirplane"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectCat"":""1""}",cifar10_train_6306_Airplane.png,spec_conf,Airplane,6306.0
7578,survey-html-form,9,432435,20dzo5m1l8evhfm,62bda645663933726fde6a37,10,66393.0,,"{""classSelect"":""mostProbShip"",""prob"":""95"",""classSelect2"":""secondProbShip"",""prob2"":""90"",""improbClassSelectBird"":""1"",""improbClassSelectDeer"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectAirplane"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectCat"":""1""}",cifar10_train_1886_Ship.png,spec_conf,Ship,1886.0
7579,survey-html-form,10,456787,20dzo5m1l8evhfm,62bda645663933726fde6a37,10,24346.0,,"{""classSelect"":""mostProbCat"",""prob"":""100"",""classSelect2"":""secondProbNo"",""prob2"":""100"",""improbClassSelectBird"":""1"",""improbClassSelectDeer"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectAirplane"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectDog"":""1""}",cifar10_train_9755_Cat.png,spec_conf,Cat,9755.0
7580,survey-html-form,11,493923,20dzo5m1l8evhfm,62bda645663933726fde6a37,10,37128.0,,"{""classSelect"":""mostProbFrog"",""prob"":""80"",""classSelect2"":""secondProbFrog"",""prob2"":""77"",""improbClassSelectBird"":""1"",""improbClassSelectDeer"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectAirplane"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectCat"":""1""}",cifar10_train_2584_Frog.png,spec_conf,Frog,2584.0
7581,survey-html-form,12,524194,20dzo5m1l8evhfm,62bda645663933726fde6a37,10,30264.0,,"{""classSelect"":""mostProbDeer"",""prob"":""100"",""classSelect2"":""secondProbDeer"",""prob2"":""100"",""improbClassSelectBird"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectAirplane"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectCat"":""1""}",cifar10_train_8486_Deer.png,spec_conf,Deer,8486.0
7582,survey-html-form,13,557288,20dzo5m1l8evhfm,62bda645663933726fde6a37,10,33089.0,,"{""classSelect"":""mostProbAirplane"",""prob"":""100"",""classSelect2"":""secondProbNo"",""prob2"":""100"",""improbClassSelectBird"":""1"",""improbClassSelectDeer"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectCat"":""1""}",cifar10_train_886_Airplane.png,spec_conf,Airplane,886.0
7583,survey-html-form,14,593840,20dzo5m1l8evhfm,62bda645663933726fde6a37,10,36544.0,,"{""classSelect"":""mostProbAirplane"",""prob"":""55"",""classSelect2"":""secondProbNo"",""prob2"":""100"",""improbClassSelectBird"":""1"",""improbClassSelectDeer"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectCat"":""1""}",cifar10_train_1319_Airplane.png,spec_conf,Airplane,1319.0
7584,survey-html-form,15,703622,20dzo5m1l8evhfm,62bda645663933726fde6a37,10,109778.0,,"{""classSelect"":""mostProbShip"",""prob"":""20"",""classSelect2"":""secondProbNo"",""prob2"":""60"",""improbClassSelectBird"":""1"",""improbClassSelectDeer"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectAirplane"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectCat"":""1""}",cifar10_train_9529_Truck.png,spec_conf,Truck,9529.0
7585,survey-html-form,16,737445,20dzo5m1l8evhfm,62bda645663933726fde6a37,10,33817.0,,"{""classSelect"":""mostProbBird"",""prob"":""100"",""classSelect2"":""secondProbNo"",""prob2"":""100"",""improbClassSelectDeer"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectAirplane"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectCat"":""1""}",cifar10_train_5659_Bird.png,spec_conf,Bird,5659.0
7586,survey-html-form,17,779557,20dzo5m1l8evhfm,62bda645663933726fde6a37,10,42104.0,,"{""classSelect"":""mostProbDog"",""prob"":""100"",""classSelect2"":""secondProbNo"",""prob2"":""100"",""improbClassSelectBird"":""1"",""improbClassSelectDeer"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectAirplane"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectCat"":""1""}",cifar10_train_1353_Cat.png,spec_conf,Cat,1353.0
7587,survey-html-form,18,805620,20dzo5m1l8evhfm,62bda645663933726fde6a37,10,26058.0,,"{""classSelect"":""mostProbShip"",""prob"":""100"",""classSelect2"":""secondProbNo"",""prob2"":""100"",""improbClassSelectBird"":""1"",""improbClassSelectDeer"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectAirplane"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectCat"":""1""}",cifar10_train_2295_Ship.png,spec_conf,Ship,2295.0
7588,survey-html-form,19,828521,20dzo5m1l8evhfm,62bda645663933726fde6a37,10,22896.0,,"{""classSelect"":""mostProbAirplane"",""prob"":""100"",""classSelect2"":""secondProbAirplane"",""prob2"":""100"",""improbClassSelectBird"":""1"",""improbClassSelectDeer"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectCat"":""1""}",cifar10_train_8829_Airplane.png,spec_conf,Airplane,8829.0
7589,survey-html-form,20,854131,20dzo5m1l8evhfm,62bda645663933726fde6a37,10,25607.0,,"{""classSelect"":""mostProbBird"",""prob"":""100"",""classSelect2"":""secondProbBird"",""prob2"":""100"",""improbClassSelectDeer"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectAirplane"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectCat"":""1""}",cifar10_train_8014_Bird.png,spec_conf,Bird,8014.0
7590,survey-html-form,21,878100,20dzo5m1l8evhfm,62bda645663933726fde6a37,10,23962.0,,"{""classSelect"":""mostProbDeer"",""prob"":""100"",""classSelect2"":""secondProbDeer"",""prob2"":""100"",""improbClassSelectBird"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectAirplane"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectCat"":""1""}",cifar10_train_1608_Deer.png,spec_conf,Deer,1608.0
7591,survey-html-form,22,925914,20dzo5m1l8evhfm,62bda645663933726fde6a37,10,47809.0,,"{""classSelect"":""mostProbAirplane"",""prob"":""100"",""classSelect2"":""secondProbAirplane"",""prob2"":""100"",""improbClassSelectBird"":""1"",""improbClassSelectDeer"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectCat"":""1""}",cifar10_train_3820_Airplane.png,spec_conf,Airplane,3820.0
7592,survey-html-form,23,952578,20dzo5m1l8evhfm,62bda645663933726fde6a37,10,26658.0,,"{""classSelect"":""mostProbFrog"",""prob"":""100"",""classSelect2"":""secondProbFrog"",""prob2"":""100"",""improbClassSelectBird"":""1"",""improbClassSelectDeer"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectAirplane"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectCat"":""1""}",cifar10_train_746_Frog.png,spec_conf,Frog,746.0
7593,survey-html-form,24,982169,20dzo5m1l8evhfm,62bda645663933726fde6a37,10,29586.0,,"{""classSelect"":""mostProbBird"",""prob"":""100"",""classSelect2"":""secondProbBird"",""prob2"":""100"",""improbClassSelectDeer"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectAirplane"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectCat"":""1""}",cifar10_train_4359_Bird.png,spec_conf,Bird,4359.0
7594,survey-html-form,25,1009224,20dzo5m1l8evhfm,62bda645663933726fde6a37,10,27049.0,,"{""classSelect"":""mostProbDog"",""prob"":""100"",""classSelect2"":""secondProbDog"",""prob2"":""100"",""improbClassSelectBird"":""1"",""improbClassSelectDeer"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectAirplane"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectCat"":""1""}",cifar10_train_8677_Cat.png,spec_conf,Cat,8677.0
7595,survey-html-form,26,1035528,20dzo5m1l8evhfm,62bda645663933726fde6a37,10,26299.0,,"{""classSelect"":""mostProbDog"",""prob"":""100"",""classSelect2"":""secondProbNo"",""prob2"":""100"",""improbClassSelectBird"":""1"",""improbClassSelectDeer"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectAirplane"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectCat"":""1""}",cifar10_train_2525_Dog.png,spec_conf,Dog,2525.0
7596,survey-html-form,27,1060945,20dzo5m1l8evhfm,62bda645663933726fde6a37,10,25409.0,,"{""classSelect"":""mostProbAutomobile"",""prob"":""100"",""classSelect2"":""secondProbNo"",""prob2"":""100"",""improbClassSelectBird"":""1"",""improbClassSelectDeer"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectAirplane"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectCat"":""1""}",cifar10_train_1810_Automobile.png,spec_conf,Automobile,1810.0
7597,survey-html-form,28,1094640,20dzo5m1l8evhfm,62bda645663933726fde6a37,10,33688.0,,"{""classSelect"":""mostProbAutomobile"",""prob"":""100"",""classSelect2"":""secondProbAutomobile"",""prob2"":""100"",""improbClassSelectBird"":""1"",""improbClassSelectDeer"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectAirplane"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectCat"":""1""}",cifar10_train_3307_Truck.png,spec_conf,Truck,3307.0
7598,survey-html-form,29,1124576,20dzo5m1l8evhfm,62bda645663933726fde6a37,10,29930.0,,"{""classSelect"":""mostProbDeer"",""prob"":""100"",""classSelect2"":""secondProbNo"",""prob2"":""100"",""improbClassSelectBird"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectAirplane"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectCat"":""1""}",cifar10_train_4220_Deer.png,spec_conf,Deer,4220.0
7599,survey-html-form,30,1146599,20dzo5m1l8evhfm,62bda645663933726fde6a37,10,22017.0,,"{""classSelect"":""mostProbCat"",""prob"":""100"",""classSelect2"":""secondProbNo"",""prob2"":""100"",""improbClassSelectBird"":""1"",""improbClassSelectDeer"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectAirplane"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectDog"":""1""}",cifar10_train_8848_Cat.png,spec_conf,Cat,8848.0
7600,survey-html-form,31,1187614,20dzo5m1l8evhfm,62bda645663933726fde6a37,10,41009.0,,"{""classSelect"":""mostProbFrog"",""prob"":""90"",""classSelect2"":""secondProbNo"",""prob2"":""85"",""improbClassSelectBird"":""1"",""improbClassSelectDeer"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectAirplane"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectCat"":""1""}",cifar10_train_2584_Frog.png,rerun_spec_conf,Frog,2584.0
7601,survey-html-form,32,1207486,20dzo5m1l8evhfm,62bda645663933726fde6a37,10,19865.0,,"{""classSelect"":""mostProbBird"",""prob"":""100"",""classSelect2"":""secondProbNo"",""prob2"":""100"",""improbClassSelectDeer"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectAirplane"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectCat"":""1""}",cifar10_train_5659_Bird.png,rerun_spec_conf,Bird,5659.0
7602,survey-text,33,1248581,20dzo5m1l8evhfm,62bda645663933726fde6a37,10,41082.0,,"{""Q0"":""10"",""Q1"":""9"",""Q2"":""Look at the shape of the object"",""Q3"":""no"",""Q4"":""None"",""Q5"":""No comments""}",,,,
7603,pavlovia,0,1397,sgj818akhefyxna,62bcd9c5252778ec6c023802,17,,,,,,,
7604,external-html,1,15950,sgj818akhefyxna,62bcd9c5252778ec6c023802,17,14345.40000000596,,,,,,
7605,instructions,2,146081,sgj818akhefyxna,62bcd9c5252778ec6c023802,17,130128.5,"[{""page_index"":0,""viewing_time"":13685.5},{""page_index"":1,""viewing_time"":23506.90000000596},{""page_index"":2,""viewing_time"":14199.09999999404},{""page_index"":3,""viewing_time"":10984.5},{""page_index"":4,""viewing_time"":27883.30000001192},{""page_index"":5,""viewing_time"":13306.40000000596},{""page_index"":6,""viewing_time"":6131.699999988079},{""page_index"":7,""viewing_time"":15535.59999999404},{""page_index"":8,""viewing_time"":4892}]",,,,,
7606,survey-multi-choice,3,160844,sgj818akhefyxna,62bcd9c5252778ec6c023802,17,14758.5,,"{""Q0"":""The most likely category, or categories, of an image and the associated probability of the selected categories."",""Q1"":""Your own.""}",,,,
7607,instructions,4,180458,sgj818akhefyxna,62bcd9c5252778ec6c023802,17,19608.69999998808,"[{""page_index"":0,""viewing_time"":9111.5},{""page_index"":1,""viewing_time"":2643.300000011921},{""page_index"":2,""viewing_time"":853.3999999761581},{""page_index"":3,""viewing_time"":1434.6000000238419},{""page_index"":4,""viewing_time"":1221.8999999761581},{""page_index"":5,""viewing_time"":1064.4000000059605},{""page_index"":6,""viewing_time"":1106.9000000059605},{""page_index"":7,""viewing_time"":852.1999999880791},{""page_index"":8,""viewing_time"":1319.9000000059605}]",,,,,
7608,survey-multi-choice,5,190100,sgj818akhefyxna,62bcd9c5252778ec6c023802,17,9637.90000000596,,"{""Q0"":""The most likely category, or categories, of an image and the associated probability of the selected categories."",""Q1"":""100 crowdsourced workers.""}",,,,
7609,instructions,6,192253,sgj818akhefyxna,62bcd9c5252778ec6c023802,17,2150.699999988079,"[{""page_index"":0,""viewing_time"":2149.7999999821186}]",,,,,
7610,preload,7,197746,sgj818akhefyxna,62bcd9c5252778ec6c023802,17,,,,,,,
7611,survey-html-form,8,295262,sgj818akhefyxna,62bcd9c5252778ec6c023802,17,97510.29999998212,,"{""classSelect"":""mostProbBird"",""prob"":""80"",""classSelect2"":""secondProbDeer"",""prob2"":""20"",""improbClassSelectShip"":""1"",""improbClassSelectAirplane"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectFrog"":""1""}",cifar10_train_497_Bird.png,spec_conf,Bird,497.0
7612,survey-html-form,9,351237,sgj818akhefyxna,62bcd9c5252778ec6c023802,17,55964.5,,"{""classSelect"":""mostProbAutomobile"",""prob"":""95"",""classSelect2"":""secondProbTruck"",""prob2"":""5"",""improbClassSelectShip"":""1"",""improbClassSelectAirplane"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectDeer"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectBird"":""1""}",cifar10_train_2112_Automobile.png,spec_conf,Automobile,2112.0
7613,survey-html-form,10,398259,sgj818akhefyxna,62bcd9c5252778ec6c023802,17,47008.40000000596,,"{""classSelect"":""mostProbAirplane"",""prob"":""100"",""classSelect2"":""secondProbNo"",""prob2"":"""",""improbClassSelectShip"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectDeer"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectBird"":""1""}",cifar10_train_1573_Airplane.png,spec_conf,Airplane,1573.0
7614,survey-html-form,11,460593,sgj818akhefyxna,62bcd9c5252778ec6c023802,17,62324.19999998808,,"{""classSelect"":""mostProbAirplane"",""prob"":""40"",""classSelect2"":""secondProbTruck"",""prob2"":""40"",""improbClassSelectCat"":""1"",""improbClassSelectDeer"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectBird"":""1""}",cifar10_train_284_Airplane.png,spec_conf,Airplane,284.0
7615,survey-html-form,12,517698,sgj818akhefyxna,62bcd9c5252778ec6c023802,17,57096.20000001788,,"{""classSelect"":""mostProbAirplane"",""prob"":""60"",""classSelect2"":""secondProbBird"",""prob2"":""5"",""improbClassSelectCat"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectDeer"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectDog"":""1""}",cifar10_train_6258_Airplane.png,spec_conf,Airplane,6258.0
7616,survey-html-form,13,553697,sgj818akhefyxna,62bcd9c5252778ec6c023802,17,35990.70000001788,,"{""classSelect"":""mostProbAirplane"",""prob"":""60"",""classSelect2"":""secondProbShip"",""prob2"":""5"",""improbClassSelectCat"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectDeer"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectBird"":""1""}",cifar10_train_2958_Airplane.png,spec_conf,Airplane,2958.0
7617,survey-html-form,14,597508,sgj818akhefyxna,62bcd9c5252778ec6c023802,17,43797.5,,"{""classSelect"":""mostProbCat"",""prob"":""85"",""classSelect2"":""secondProbDog"",""prob2"":""15"",""improbClassSelectShip"":""1"",""improbClassSelectAirplane"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectBird"":""1""}",cifar10_train_6900_Cat.png,spec_conf,Cat,6900.0
7618,survey-html-form,15,643914,sgj818akhefyxna,62bcd9c5252778ec6c023802,17,46385.39999997616,,"{""classSelect"":""mostProbTruck"",""prob"":""30"",""classSelect2"":""secondProbAirplane"",""prob2"":""20"",""improbClassSelectCat"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectDeer"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectBird"":""1""}",cifar10_train_3336_Airplane.png,spec_conf,Airplane,3336.0
7619,survey-html-form,16,674770,sgj818akhefyxna,62bcd9c5252778ec6c023802,17,30842.10000002384,,"{""classSelect"":""mostProbAutomobile"",""prob"":""90"",""classSelect2"":""secondProbTruck"",""prob2"":""10"",""improbClassSelectShip"":""1"",""improbClassSelectAirplane"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectDeer"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectBird"":""1""}",cifar10_train_1313_Automobile.png,spec_conf,Automobile,1313.0
7620,survey-html-form,17,732862,sgj818akhefyxna,62bcd9c5252778ec6c023802,17,58085.80000001192,,"{""classSelect"":""mostProbDog"",""prob"":""50"",""classSelect2"":""secondProbCat"",""prob2"":""10"",""improbClassSelectShip"":""1"",""improbClassSelectAirplane"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectDeer"":""1"",""improbClassSelectBird"":""1""}",cifar10_train_4988_Dog.png,spec_conf,Dog,4988.0
7621,survey-html-form,18,779453,sgj818akhefyxna,62bcd9c5252778ec6c023802,17,46578.09999999404,,"{""classSelect"":""mostProbAutomobile"",""prob"":""100"",""classSelect2"":""secondProbNo"",""prob2"":"""",""improbClassSelectShip"":""1"",""improbClassSelectAirplane"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectDeer"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectBird"":""1""}",cifar10_train_1206_Automobile.png,spec_conf,Automobile,1206.0
7622,survey-html-form,19,824522,sgj818akhefyxna,62bcd9c5252778ec6c023802,17,45061.09999999404,,"{""classSelect"":""mostProbCat"",""prob"":""65"",""classSelect2"":""secondProbBird"",""prob2"":""30"",""improbClassSelectShip"":""1"",""improbClassSelectAirplane"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectDeer"":""1"",""improbClassSelectHorse"":""1""}",cifar10_train_9316_Cat.png,spec_conf,Cat,9316.0
7623,survey-html-form,20,864947,sgj818akhefyxna,62bcd9c5252778ec6c023802,17,40413.40000000596,,"{""classSelect"":""mostProbBird"",""prob"":""60"",""classSelect2"":""secondProbHorse"",""prob2"":""10"",""improbClassSelectShip"":""1"",""improbClassSelectAirplane"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectFrog"":""1""}",cifar10_train_3791_Bird.png,spec_conf,Bird,3791.0
7624,survey-html-form,21,905171,sgj818akhefyxna,62bcd9c5252778ec6c023802,17,40219.70000001788,,"{""classSelect"":""mostProbCat"",""prob"":""95"",""classSelect2"":""secondProbDog"",""prob2"":""5"",""improbClassSelectShip"":""1"",""improbClassSelectAirplane"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectDeer"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectBird"":""1""}",cifar10_train_6079_Cat.png,spec_conf,Cat,6079.0
7625,survey-html-form,22,935438,sgj818akhefyxna,62bcd9c5252778ec6c023802,17,30257.79999998212,,"{""classSelect"":""mostProbBird"",""prob"":""100"",""classSelect2"":""secondProbNo"",""prob2"":"""",""improbClassSelectShip"":""1"",""improbClassSelectAirplane"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectDeer"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectDog"":""1""}",cifar10_train_3907_Bird.png,spec_conf,Bird,3907.0
